customer_id,age,gender,city,employment_type,annual_income,account_balance,credit_score,txn_date,txn_type,txn_channel,merchant_category,txn_amount,is_weekend,account_active
1184,28,Female,Mumbai,Student,471213,217862,787,2024-06-27,Debit,NEFT,Travel,2608,0,1
1284,42,Female,Mumbai,Salaried,779911,148393,574,2024-02-10,Credit,ATM,Entertainment,7046,1,1
1254,31,Female,Pune,Salaried,1262948,248410,699,2024-04-13,Credit,ATM,Shopping,10949,1,1
1059,23,Male,Chennai,Self-employed,669302,192427,633,2024-05-17,Credit,ATM,EMI,5285,0,1
1146,53,Female,Bangalore,Student,547267,252279,582,2024-02-24,Credit,ATM,EMI,7629,1,1
1117,43,Male,Delhi,Salaried,1150273,23501,609,2024-03-20,Debit,UPI,Entertainment,6280,0,0
1134,35,Female,Mumbai,Salaried,963321,139931,551,2024-03-08,Debit,Card,Travel,16799,0,1
1079,30,Male,Pune,Student,1086087,65230,603,2024-05-21,Debit,ATM,Travel,211,0,1
1064,21,Female,Bangalore,Student,1410983,62624,614,2024-06-25,Debit,ATM,EMI,12020,0,1
1257,52,Male,Bangalore,Self-employed,671999,71203,768,2024-06-29,Credit,ATM,Travel,7332,1,1
1068,32,Male,Hyderabad,Self-employed,923801,261684,794,2024-06-12,Credit,UPI,Shopping,520,0,0
1222,37,Female,Chennai,Salaried,1263711,255614,554,2024-02-11,Credit,NEFT,Shopping,707,1,0
1003,34,Male,Pune,Student,367166,189735,686,2024-03-03,Debit,UPI,Food,16979,1,0
1151,37,Female,Delhi,Salaried,1150274,211430,671,2024-03-13,Debit,NEFT,Shopping,6259,0,0
1151,32,Male,Hyderabad,Student,1216758,180893,723,2024-02-01,Debit,ATM,EMI,14436,0,0
1130,41,Male,Bangalore,Student,1237866,229040,718,2024-02-01,Debit,NEFT,Entertainment,16527,0,1
1208,49,Female,Hyderabad,Self-employed,550346,58470,560,2024-01-06,Credit,UPI,Shopping,14030,1,1
1175,22,Female,Bangalore,Self-employed,519339,171805,670,2024-01-17,Credit,ATM,Bills,9602,0,0
1035,48,Male,Bangalore,Salaried,695288,124102,757,2024-04-23,Credit,NEFT,EMI,9401,0,1
1280,53,Male,Hyderabad,Salaried,428789,184075,652,2024-04-14,Debit,ATM,Bills,4859,1,0
1018,30,Female,Hyderabad,Salaried,1463873,133595,724,2024-04-06,Credit,ATM,EMI,1558,1,1
1127,24,Male,Chennai,Self-employed,456402,219922,723,2024-03-14,Credit,UPI,EMI,12982,0,1
1214,22,Female,Bangalore,Salaried,595861,119394,697,2024-06-19,Credit,UPI,Bills,14385,0,1
1087,43,Female,Delhi,Student,473645,130739,695,2024-05-10,Credit,NEFT,Travel,1183,0,1
1299,55,Female,Delhi,Salaried,673443,280671,603,2024-06-18,Debit,ATM,Shopping,12186,0,1
1118,38,Male,Pune,Self-employed,656799,119437,616,2024-02-09,Credit,Card,EMI,7028,0,1
1298,31,Male,Chennai,Self-employed,354168,112306,746,2024-05-18,Debit,UPI,Food,1855,1,1
1056,28,Female,Delhi,Salaried,563935,175903,627,2024-01-10,Debit,NEFT,Food,12363,0,1
1179,37,Male,Pune,Salaried,344773,48921,556,2024-03-12,Credit,UPI,Shopping,6917,0,0
1004,49,Male,Hyderabad,Salaried,917979,14740,720,2024-01-06,Credit,ATM,Shopping,19118,1,0
1045,49,Male,Chennai,Self-employed,1212794,236923,673,2024-03-11,Debit,NEFT,Travel,6638,0,0
1082,53,Female,Bangalore,Self-employed,453503,263897,578,2024-03-22,Credit,Card,EMI,14318,0,1
1067,41,Female,Chennai,Student,485399,104149,579,2024-03-05,Credit,NEFT,Entertainment,12392,0,1
1158,40,Male,Pune,Student,516433,140342,710,2024-05-11,Debit,UPI,Entertainment,17779,1,1
1295,49,Male,Chennai,Self-employed,421143,223996,691,2024-04-04,Debit,ATM,EMI,17064,0,1
1129,39,Female,Bangalore,Self-employed,905274,133899,720,2024-03-09,Debit,Card,Shopping,15291,1,1
1010,44,Female,Chennai,Salaried,1252334,98360,601,2024-04-30,Debit,Card,Travel,15766,0,1
1066,51,Female,Bangalore,Salaried,711771,45514,636,2024-06-15,Credit,Card,EMI,13130,1,1
1140,53,Female,Pune,Self-employed,542244,200832,727,2024-04-17,Debit,Card,EMI,12223,0,1
1283,23,Female,Pune,Salaried,558380,236962,652,2024-02-17,Debit,ATM,Food,5889,1,1
1013,23,Male,Hyderabad,Self-employed,473700,203138,687,2024-01-11,Debit,UPI,Bills,15504,0,1
1195,48,Male,Hyderabad,Self-employed,543140,218571,560,2024-02-18,Credit,NEFT,Bills,10295,1,1
1106,41,Female,Hyderabad,Self-employed,655362,212046,608,2024-04-04,Credit,NEFT,EMI,5115,0,1
1123,43,Male,Hyderabad,Salaried,1357174,225934,568,2024-04-16,Credit,NEFT,Bills,16773,0,1
1292,33,Female,Delhi,Self-employed,1392576,129919,590,2024-06-28,Credit,NEFT,Food,17057,0,1
1023,21,Female,Mumbai,Student,1055910,168106,628,2024-01-09,Credit,ATM,Bills,16202,0,1
1287,29,Male,Pune,Self-employed,621482,9914,581,2024-03-01,Debit,UPI,Travel,16481,0,1
1243,26,Female,Hyderabad,Salaried,1088733,140075,740,2024-04-06,Credit,NEFT,Food,14296,1,0
1061,23,Female,Pune,Student,1070719,261279,576,2024-04-15,Credit,UPI,EMI,2567,0,1
1257,33,Male,Delhi,Student,689234,182483,736,2024-05-29,Debit,ATM,Bills,4422,0,1
1240,23,Female,Chennai,Self-employed,1269369,297127,641,2024-02-09,Debit,Card,Shopping,18879,0,1
1258,51,Female,Chennai,Self-employed,892388,202609,567,2024-06-11,Credit,UPI,EMI,11565,0,1
1216,42,Female,Mumbai,Self-employed,1068066,174026,798,2024-03-05,Credit,UPI,Entertainment,15168,0,1
1283,51,Female,Pune,Salaried,401167,225007,728,2024-01-14,Credit,ATM,Food,13346,1,1
1274,45,Male,Chennai,Self-employed,660628,283176,721,2024-02-26,Credit,UPI,Shopping,19205,0,1
1246,23,Male,Chennai,Student,1369444,136052,769,2024-05-26,Credit,NEFT,Food,8787,1,1
1046,46,Male,Chennai,Self-employed,1175768,25816,742,2024-05-09,Credit,Card,Bills,13460,0,1
1199,28,Male,Hyderabad,Student,383800,185437,627,2024-02-01,Debit,Card,Entertainment,9524,0,0
1125,47,Male,Delhi,Salaried,475647,12518,636,2024-04-23,Debit,ATM,Travel,5855,0,1
1133,35,Female,Chennai,Self-employed,1086144,67878,734,2024-06-11,Credit,UPI,EMI,6340,0,1
1297,46,Female,Pune,Student,1227977,17938,643,2024-06-13,Debit,NEFT,Bills,10147,0,1
1100,34,Female,Mumbai,Salaried,589368,27088,792,2024-03-27,Credit,Card,Travel,19353,0,0
1131,25,Male,Bangalore,Student,708181,270290,573,2024-01-30,Debit,Card,Travel,14888,0,0
1134,30,Female,Mumbai,Self-employed,1435992,19861,645,2024-01-17,Credit,NEFT,Entertainment,18845,0,1
1052,47,Male,Hyderabad,Self-employed,437123,55695,590,2024-03-27,Credit,ATM,Bills,16100,0,1
1192,29,Female,Hyderabad,Self-employed,1395631,59146,572,2024-04-21,Credit,ATM,Travel,11833,1,1
1028,42,Male,Hyderabad,Salaried,833848,144785,692,2024-01-21,Credit,UPI,Bills,6588,1,0
1279,37,Female,Mumbai,Self-employed,1006078,102767,601,2024-05-26,Debit,NEFT,Food,4796,1,0
1242,28,Male,Mumbai,Salaried,1371498,20872,776,2024-03-29,Credit,Card,Shopping,12973,0,1
1056,22,Female,Bangalore,Salaried,447514,125413,694,2024-05-04,Credit,ATM,Food,13973,1,1
1238,41,Female,Bangalore,Student,1364976,91721,586,2024-04-02,Debit,ATM,Entertainment,1888,0,1
1195,26,Male,Delhi,Student,716161,51981,778,2024-06-09,Credit,Card,Travel,17841,1,1
1119,44,Male,Pune,Salaried,554436,57186,619,2024-01-16,Debit,Card,Travel,10326,0,1
1265,40,Male,Hyderabad,Self-employed,339305,107603,731,2024-03-19,Debit,Card,EMI,6622,0,0
1049,40,Male,Chennai,Self-employed,1328682,223004,773,2024-05-16,Credit,ATM,Entertainment,6530,0,1
1275,50,Male,Chennai,Student,568021,152257,697,2024-04-28,Debit,ATM,Food,9310,1,0
1088,22,Female,Hyderabad,Student,471074,124229,591,2024-05-29,Debit,UPI,Entertainment,2449,0,1
1283,23,Male,Chennai,Salaried,640572,250536,560,2024-04-03,Credit,UPI,Shopping,4472,0,0
1289,31,Male,Mumbai,Salaried,836132,203399,665,2024-03-08,Debit,UPI,Bills,10544,0,1
1085,40,Male,Mumbai,Salaried,304428,142782,606,2024-04-25,Debit,Card,Travel,9127,0,0
1230,31,Male,Bangalore,Salaried,729955,198958,637,2024-06-23,Debit,NEFT,Food,8931,1,1
1059,30,Female,Delhi,Student,718293,117295,550,2024-04-04,Credit,NEFT,Travel,3553,0,1
1184,52,Female,Mumbai,Self-employed,1392464,296813,586,2024-02-17,Credit,Card,Food,5436,1,0
1028,35,Male,Chennai,Self-employed,1236595,115991,794,2024-01-06,Credit,NEFT,Travel,6111,1,1
1082,22,Male,Delhi,Salaried,1063296,163325,617,2024-04-16,Credit,ATM,Bills,10304,0,1
1158,25,Male,Hyderabad,Salaried,756951,56109,588,2024-02-24,Credit,NEFT,Travel,3453,1,1
1217,34,Female,Hyderabad,Self-employed,1415593,62839,734,2024-02-03,Debit,Card,Travel,1322,1,1
1071,34,Male,Bangalore,Self-employed,616689,161558,794,2024-04-05,Debit,Card,Travel,3631,0,0
1224,32,Male,Pune,Salaried,1161705,24752,562,2024-03-22,Debit,NEFT,Shopping,391,0,1
1252,55,Female,Mumbai,Self-employed,940404,183566,609,2024-02-19,Debit,Card,EMI,4022,0,1
1214,37,Male,Mumbai,Salaried,879739,67440,621,2024-04-28,Debit,Card,Travel,19971,1,1
1180,48,Female,Pune,Student,893240,226147,717,2024-06-16,Credit,UPI,Shopping,8672,1,1
1246,55,Male,Delhi,Salaried,1364716,171533,650,2024-02-25,Debit,ATM,Food,7278,1,1
1178,29,Female,Hyderabad,Student,492774,122449,784,2024-01-17,Credit,Card,Bills,6880,0,1
1055,44,Female,Delhi,Salaried,1081833,298616,663,2024-06-15,Debit,NEFT,Shopping,2964,1,1
1209,34,Male,Hyderabad,Self-employed,477650,80778,575,2024-06-11,Credit,ATM,Travel,6385,0,0
1246,25,Male,Hyderabad,Self-employed,1018959,177348,628,2024-05-02,Credit,Card,EMI,8722,0,1
1033,44,Male,Mumbai,Student,735641,53756,693,2024-04-25,Debit,NEFT,Shopping,359,0,1
1079,54,Female,Delhi,Student,694090,191691,780,2024-03-29,Credit,ATM,Food,10492,0,0
1177,23,Female,Chennai,Salaried,414719,6083,606,2024-04-30,Credit,UPI,Shopping,6689,0,1
1273,43,Male,Chennai,Salaried,1152930,229602,763,2024-02-03,Credit,NEFT,Bills,1979,1,1
1054,39,Female,Chennai,Salaried,401421,66257,559,2024-05-13,Debit,UPI,Travel,5803,0,0
1051,46,Female,Chennai,Student,708621,107854,570,2024-01-22,Credit,ATM,Food,3889,0,0
1206,52,Male,Hyderabad,Self-employed,753264,78697,595,2024-03-09,Debit,NEFT,Shopping,8208,1,1
1092,46,Female,Hyderabad,Salaried,846218,78732,774,2024-06-12,Debit,Card,Bills,7431,0,0
1097,30,Female,Delhi,Self-employed,1375828,18480,558,2024-01-10,Credit,ATM,EMI,13783,0,1
1163,41,Male,Bangalore,Student,539512,225054,550,2024-01-11,Debit,UPI,EMI,1065,0,1
1124,47,Male,Hyderabad,Self-employed,1016328,72725,550,2024-02-21,Credit,ATM,Bills,468,0,0
1034,24,Female,Bangalore,Self-employed,1243902,196831,676,2024-06-10,Debit,ATM,EMI,16979,0,1
1299,32,Female,Hyderabad,Student,1270772,235779,654,2024-06-20,Credit,UPI,Entertainment,245,0,1
1224,35,Female,Hyderabad,Self-employed,1397899,161122,768,2024-04-26,Debit,UPI,Travel,2616,0,1
1160,48,Female,Delhi,Student,308165,244893,618,2024-06-17,Credit,ATM,Food,17867,0,1
1001,51,Female,Chennai,Student,1322935,19179,594,2024-05-12,Credit,UPI,Shopping,19302,1,1
1145,53,Female,Pune,Student,935434,67304,615,2024-02-26,Credit,UPI,Food,10105,0,1
1006,42,Female,Pune,Student,661166,131946,743,2024-06-29,Debit,Card,EMI,2884,1,1
1134,50,Male,Pune,Salaried,451113,185816,731,2024-01-22,Credit,Card,EMI,11099,0,1
1271,39,Male,Chennai,Self-employed,404257,45234,665,2024-04-03,Credit,NEFT,Shopping,12849,0,0
1079,44,Female,Delhi,Student,979285,153483,675,2024-04-20,Debit,Card,Entertainment,12076,1,1
1192,47,Male,Hyderabad,Self-employed,1225200,89593,624,2024-02-04,Credit,Card,Food,10407,1,1
1243,37,Male,Chennai,Salaried,335771,164139,795,2024-05-20,Debit,Card,Entertainment,17172,0,1
1032,24,Male,Delhi,Salaried,477594,114374,740,2024-05-16,Credit,Card,Shopping,18337,0,1
1075,37,Male,Bangalore,Salaried,1401016,124616,671,2024-03-18,Credit,ATM,Food,13762,0,1
1095,48,Male,Hyderabad,Student,643005,20284,575,2024-02-06,Credit,Card,Shopping,12186,0,1
1238,41,Female,Bangalore,Student,957294,42972,635,2024-01-26,Credit,NEFT,Food,14517,0,1
1254,21,Male,Mumbai,Salaried,1313614,164791,631,2024-06-21,Debit,UPI,Food,3595,0,1
1152,40,Female,Pune,Self-employed,1109619,164216,572,2024-04-04,Debit,Card,Bills,5054,0,0
1277,44,Male,Chennai,Self-employed,1136089,10215,630,2024-03-14,Debit,Card,EMI,14044,0,1
1264,49,Female,Pune,Self-employed,944605,26681,637,2024-04-30,Credit,ATM,Entertainment,15197,0,0
1060,24,Female,Bangalore,Salaried,1368677,232384,676,2024-06-13,Credit,NEFT,EMI,11245,0,1
1170,43,Female,Hyderabad,Self-employed,1337166,131540,637,2024-03-12,Debit,Card,Bills,10557,0,1
1208,49,Female,Pune,Student,1397429,11245,685,2024-05-26,Credit,UPI,Bills,18024,1,0
1278,34,Female,Pune,Self-employed,1172877,215574,553,2024-04-26,Credit,Card,Shopping,19564,0,1
1067,47,Female,Hyderabad,Student,1265398,108864,566,2024-04-15,Debit,ATM,Entertainment,12206,0,0
1018,51,Male,Mumbai,Self-employed,798965,256898,590,2024-01-11,Debit,NEFT,Food,18590,0,1
1254,24,Female,Pune,Student,643694,185091,629,2024-02-03,Debit,ATM,Food,7737,1,1
1085,35,Male,Delhi,Self-employed,635700,106072,609,2024-02-23,Credit,Card,Entertainment,7378,0,1
1123,32,Male,Chennai,Self-employed,1340878,83301,777,2024-01-14,Credit,Card,Travel,16328,1,1
1275,30,Male,Delhi,Salaried,781182,252297,648,2024-06-08,Credit,ATM,Food,16127,1,1
1141,26,Female,Chennai,Salaried,637994,228271,626,2024-01-31,Debit,Card,Food,5497,0,0
1243,51,Male,Bangalore,Self-employed,1353582,248441,561,2024-01-11,Credit,NEFT,Entertainment,14837,0,1
1206,40,Male,Hyderabad,Student,974446,279584,654,2024-04-17,Credit,UPI,Food,11054,0,1
1257,54,Male,Bangalore,Self-employed,980056,227703,793,2024-01-12,Debit,UPI,Travel,736,0,1
1007,45,Female,Hyderabad,Salaried,1064625,43339,705,2024-03-02,Debit,Card,Food,9175,1,1
1018,54,Female,Pune,Student,811081,92114,726,2024-06-13,Credit,NEFT,Shopping,16078,0,1
1026,32,Male,Mumbai,Student,1166116,231648,677,2024-03-25,Debit,Card,EMI,7808,0,0
1156,47,Female,Bangalore,Self-employed,1406082,127831,560,2024-02-13,Debit,ATM,Travel,839,0,1
1063,24,Male,Hyderabad,Student,1165500,5764,603,2024-03-05,Credit,Card,Shopping,4154,0,1
1007,30,Male,Hyderabad,Salaried,825498,200430,775,2024-05-24,Debit,NEFT,Bills,12087,0,1
1249,26,Male,Bangalore,Student,364452,155337,607,2024-02-23,Debit,ATM,Shopping,2107,0,0
1287,38,Female,Delhi,Salaried,773827,228514,648,2024-04-03,Credit,NEFT,Shopping,6438,0,1
1025,50,Female,Pune,Self-employed,620406,130563,599,2024-01-23,Debit,NEFT,EMI,6483,0,1
1211,55,Female,Chennai,Student,874975,256737,697,2024-02-12,Credit,Card,Travel,18671,0,1
1281,32,Male,Pune,Salaried,608628,151109,717,2024-01-03,Credit,UPI,Food,9572,0,1
1151,25,Male,Pune,Salaried,1410859,130404,629,2024-06-07,Credit,ATM,Travel,12036,0,1
1060,28,Male,Pune,Self-employed,621309,78839,750,2024-05-24,Credit,NEFT,Bills,11418,0,1
1096,53,Male,Bangalore,Student,665037,108621,564,2024-04-01,Debit,Card,Shopping,14763,0,0
1004,27,Male,Mumbai,Student,1224860,119283,698,2024-03-22,Credit,UPI,Shopping,367,0,0
1220,47,Male,Bangalore,Student,1063373,233767,787,2024-05-29,Debit,ATM,Shopping,1760,0,1
1150,51,Female,Chennai,Salaried,395155,271558,655,2024-02-08,Debit,NEFT,Bills,6645,0,1
1217,29,Female,Bangalore,Salaried,1434635,148708,730,2024-01-15,Credit,Card,Travel,16499,0,1
1157,42,Male,Delhi,Student,539128,63983,676,2024-06-26,Debit,Card,EMI,9638,0,1
1024,23,Male,Hyderabad,Salaried,1018424,89468,615,2024-04-07,Credit,ATM,Bills,3655,1,1
1007,47,Male,Chennai,Salaried,1497398,180937,776,2024-04-05,Debit,Card,Travel,18256,0,1
1235,41,Female,Mumbai,Student,317286,168261,601,2024-02-27,Debit,UPI,Bills,14936,0,1
1245,30,Female,Chennai,Student,462113,20713,787,2024-06-21,Credit,UPI,EMI,8766,0,1
1281,28,Female,Hyderabad,Student,1468543,18446,594,2024-02-21,Debit,ATM,Bills,3780,0,1
1127,44,Male,Delhi,Salaried,1254859,223005,664,2024-06-13,Debit,ATM,Shopping,14033,0,0
1059,38,Female,Bangalore,Self-employed,924231,116070,666,2024-05-29,Credit,ATM,Entertainment,3537,0,1
1071,50,Male,Pune,Student,1428191,254844,710,2024-04-10,Credit,NEFT,Bills,1852,0,1
1191,23,Female,Hyderabad,Self-employed,349265,65794,732,2024-03-17,Debit,ATM,EMI,15238,1,0
1178,38,Male,Hyderabad,Salaried,1005675,120435,563,2024-04-04,Debit,NEFT,Food,9229,0,1
1145,47,Male,Mumbai,Student,426874,20946,691,2024-03-11,Credit,UPI,Travel,5471,0,1
1064,30,Female,Hyderabad,Salaried,634334,13634,565,2024-02-06,Debit,ATM,Entertainment,12526,0,1
1125,53,Female,Pune,Self-employed,419608,23939,583,2024-06-11,Credit,Card,Food,7665,0,0
1187,31,Female,Delhi,Self-employed,803373,263399,729,2024-02-18,Debit,UPI,EMI,3152,1,1
1049,26,Female,Hyderabad,Student,813043,10302,796,2024-02-09,Debit,NEFT,Bills,2770,0,1
1088,50,Female,Bangalore,Self-employed,660596,183844,640,2024-05-27,Credit,Card,Travel,8084,0,1
1161,21,Male,Delhi,Self-employed,1221717,34396,580,2024-01-14,Debit,UPI,Entertainment,3673,1,1
1022,47,Female,Mumbai,Self-employed,621007,204679,712,2024-05-22,Credit,UPI,Bills,12495,0,1
1035,55,Female,Bangalore,Salaried,1328928,37670,630,2024-06-15,Debit,NEFT,EMI,15119,1,0
1217,34,Female,Chennai,Salaried,453424,135686,691,2024-02-17,Credit,UPI,Food,5629,1,0
1095,22,Male,Hyderabad,Student,968283,91865,597,2024-02-04,Debit,Card,Bills,339,1,1
1068,38,Female,Hyderabad,Salaried,815765,177434,686,2024-01-18,Debit,UPI,Shopping,223,0,1
1072,27,Female,Pune,Student,1158322,67010,798,2024-02-05,Credit,UPI,Entertainment,2766,0,1
1193,55,Male,Delhi,Student,805896,16634,582,2024-01-22,Debit,UPI,Shopping,6574,0,1
1218,26,Male,Hyderabad,Student,818352,204226,724,2024-04-03,Debit,UPI,Travel,6614,0,0
1192,54,Female,Bangalore,Student,1311666,93329,682,2024-04-08,Debit,NEFT,Bills,13838,0,0
1211,34,Female,Pune,Self-employed,427110,216837,558,2024-02-24,Debit,ATM,Bills,19562,1,0
1018,25,Male,Delhi,Salaried,1372223,176427,771,2024-01-14,Credit,Card,Entertainment,15376,1,1
1208,46,Male,Hyderabad,Student,652256,128927,603,2024-01-06,Debit,ATM,Food,18162,1,0
1021,50,Male,Hyderabad,Salaried,565805,30474,552,2024-01-26,Credit,UPI,Food,6137,0,1
1017,30,Male,Bangalore,Salaried,1487861,90539,634,2024-04-27,Debit,ATM,Entertainment,4041,1,0
1068,33,Female,Bangalore,Salaried,1030831,230532,584,2024-04-07,Credit,ATM,Travel,5339,1,1
1298,54,Male,Delhi,Salaried,986601,11677,703,2024-03-16,Credit,ATM,Entertainment,277,1,0
1194,54,Male,Mumbai,Student,399843,42428,675,2024-01-26,Credit,ATM,Entertainment,11451,0,1
1138,50,Female,Bangalore,Self-employed,660053,78390,730,2024-05-01,Credit,NEFT,Bills,14345,0,1
1209,50,Female,Chennai,Student,1491506,199540,783,2024-03-25,Debit,UPI,Food,18674,0,1
1238,41,Male,Pune,Self-employed,545942,80589,646,2024-04-28,Debit,Card,Food,9674,1,1
1081,21,Female,Delhi,Salaried,750429,294667,551,2024-01-08,Debit,UPI,Food,16788,0,1
1291,42,Female,Delhi,Salaried,411783,281897,731,2024-01-01,Credit,Card,Shopping,2087,0,1
1048,47,Female,Pune,Salaried,1238777,177762,652,2024-04-11,Debit,Card,Travel,10568,0,0
1053,43,Female,Bangalore,Self-employed,1407456,273838,772,2024-05-27,Debit,ATM,Food,6373,0,1
1259,23,Female,Pune,Salaried,879140,143701,720,2024-01-05,Debit,NEFT,Travel,19642,0,1
1053,21,Female,Hyderabad,Student,524272,293174,574,2024-03-31,Debit,Card,Food,4336,1,1
1042,24,Female,Hyderabad,Self-employed,918462,288998,666,2024-04-22,Debit,UPI,Bills,6597,0,0
1022,30,Male,Pune,Student,1405756,22355,786,2024-05-13,Credit,NEFT,Food,9154,0,1
1149,30,Male,Hyderabad,Salaried,964934,249058,646,2024-05-23,Debit,NEFT,Shopping,19773,0,1
1251,32,Female,Hyderabad,Salaried,367988,172942,760,2024-01-27,Debit,ATM,Travel,4134,1,0
1148,48,Female,Delhi,Salaried,1162705,280132,595,2024-04-10,Debit,Card,EMI,15278,0,1
1176,40,Male,Pune,Salaried,595328,157715,582,2024-05-01,Credit,Card,Travel,3362,0,1
1093,48,Male,Hyderabad,Student,1011381,87073,690,2024-01-24,Debit,ATM,Bills,10904,0,1
1068,55,Female,Mumbai,Salaried,1434878,74520,722,2024-06-04,Credit,NEFT,EMI,10320,0,1
1228,21,Male,Chennai,Student,314235,231810,588,2024-02-17,Credit,Card,Travel,10403,1,1
1234,22,Male,Delhi,Salaried,1264907,35626,634,2024-01-03,Debit,ATM,Entertainment,14496,0,1
1254,55,Female,Pune,Salaried,620927,203774,716,2024-05-27,Credit,ATM,Travel,13546,0,1
1245,27,Male,Mumbai,Salaried,337257,174815,800,2024-02-11,Debit,NEFT,Bills,7684,1,0
1228,39,Female,Delhi,Student,1298627,221345,796,2024-01-06,Debit,NEFT,Food,2195,1,0
1202,24,Female,Mumbai,Salaried,835115,11055,562,2024-01-19,Credit,UPI,Entertainment,7594,0,1
1001,27,Male,Delhi,Salaried,376858,8293,613,2024-05-01,Debit,ATM,Bills,19537,0,0
1025,34,Male,Pune,Student,1435707,190394,759,2024-02-09,Debit,ATM,Entertainment,2324,0,1
1036,22,Female,Pune,Student,1163043,124406,588,2024-06-12,Debit,UPI,Shopping,12352,0,0
1257,48,Female,Mumbai,Student,948954,273695,742,2024-06-05,Credit,UPI,Food,9893,0,1
1175,47,Male,Bangalore,Student,1143988,57738,694,2024-02-27,Debit,NEFT,Entertainment,7790,0,0
1035,27,Female,Delhi,Self-employed,1217401,250904,744,2024-03-11,Credit,ATM,Travel,17011,0,1
1182,48,Male,Pune,Student,550658,244261,670,2024-05-24,Debit,UPI,Bills,15151,0,1
1074,44,Male,Bangalore,Student,1133305,239180,589,2024-05-06,Credit,ATM,Entertainment,11970,0,1
1169,47,Male,Mumbai,Student,1341492,205362,648,2024-03-02,Credit,NEFT,Bills,2919,1,1
1045,49,Male,Pune,Student,1097608,17514,552,2024-02-19,Debit,ATM,EMI,8669,0,0
1051,43,Male,Bangalore,Self-employed,776146,9292,762,2024-01-11,Credit,Card,Food,12206,0,1
1136,38,Male,Pune,Student,1194530,79664,793,2024-03-04,Debit,NEFT,Shopping,18855,0,1
1002,32,Female,Bangalore,Self-employed,665256,28089,786,2024-04-24,Debit,ATM,EMI,18593,0,1
1211,31,Male,Pune,Student,1377305,131008,659,2024-05-20,Debit,UPI,EMI,14481,0,0
1060,24,Male,Mumbai,Self-employed,606215,60997,641,2024-02-09,Debit,Card,Shopping,10756,0,1
1092,41,Male,Hyderabad,Student,414570,180317,597,2024-04-10,Debit,UPI,Food,1543,0,1
1248,45,Female,Bangalore,Salaried,587816,131657,572,2024-03-25,Credit,NEFT,Food,13985,0,1
1022,38,Female,Delhi,Self-employed,687834,165791,596,2024-04-10,Debit,ATM,Travel,18454,0,1
1033,50,Male,Bangalore,Student,1455938,69833,728,2024-02-04,Credit,Card,EMI,598,1,1
1178,32,Female,Bangalore,Self-employed,1134034,246252,640,2024-06-26,Credit,NEFT,Travel,12523,0,1
1275,44,Female,Mumbai,Self-employed,997706,203736,561,2024-06-16,Credit,UPI,Shopping,15171,1,0
1226,49,Female,Delhi,Salaried,1082240,151369,650,2024-02-18,Credit,NEFT,Food,17153,1,1
1163,23,Male,Hyderabad,Student,1339055,210319,793,2024-04-20,Debit,UPI,Food,14025,1,1
1098,42,Male,Bangalore,Student,1010406,272148,721,2024-06-23,Credit,Card,Shopping,14556,1,0
1159,42,Male,Bangalore,Self-employed,1188563,20227,704,2024-03-07,Debit,Card,Shopping,19792,0,1
1181,25,Female,Bangalore,Salaried,963045,129971,655,2024-04-07,Credit,Card,Travel,8832,1,1
1239,45,Female,Bangalore,Student,675894,74428,627,2024-05-10,Credit,ATM,Travel,17006,0,1
1030,51,Female,Pune,Student,627303,291264,692,2024-04-25,Debit,ATM,Bills,18421,0,0
1172,25,Female,Bangalore,Student,1122920,5976,622,2024-01-23,Credit,Card,Travel,8694,0,1
1004,30,Male,Delhi,Student,1488539,148913,682,2024-06-18,Credit,Card,Travel,15499,0,1
1221,55,Male,Bangalore,Student,310620,25718,634,2024-05-18,Credit,ATM,Food,5983,1,1
1017,40,Female,Bangalore,Self-employed,846540,259424,778,2024-01-22,Debit,UPI,Food,2429,0,0
1087,42,Male,Delhi,Student,826770,204326,555,2024-06-09,Debit,Card,Travel,9291,1,0
1276,29,Female,Chennai,Self-employed,1209037,32341,674,2024-02-17,Credit,ATM,EMI,10478,1,1
1081,31,Male,Chennai,Student,475774,82290,654,2024-06-17,Debit,NEFT,Food,15984,0,0
1240,49,Male,Mumbai,Self-employed,974252,27056,624,2024-06-24,Debit,NEFT,Travel,6165,0,0
1294,39,Female,Pune,Salaried,397228,32217,736,2024-05-26,Debit,NEFT,Shopping,2739,1,1
1072,41,Male,Bangalore,Self-employed,1341512,185356,784,2024-01-10,Debit,ATM,EMI,10699,0,1
1186,45,Female,Hyderabad,Self-employed,1148386,220787,714,2024-01-26,Debit,NEFT,EMI,1967,0,0
1255,54,Male,Hyderabad,Self-employed,1075749,286538,595,2024-06-26,Debit,Card,Shopping,7715,0,0
1042,38,Male,Chennai,Student,1055714,62223,567,2024-04-11,Debit,ATM,EMI,1068,0,0
1092,48,Female,Hyderabad,Salaried,1374201,274092,693,2024-03-29,Debit,NEFT,Food,17097,0,1
1069,34,Female,Pune,Student,1204091,269870,702,2024-01-10,Debit,NEFT,Shopping,6681,0,0
1162,35,Male,Delhi,Salaried,1011011,192110,783,2024-04-14,Debit,UPI,Food,16414,1,1
1140,52,Male,Hyderabad,Salaried,1313338,52696,557,2024-03-25,Credit,NEFT,EMI,4109,0,1
1065,25,Female,Mumbai,Self-employed,1431669,35115,692,2024-04-18,Credit,UPI,Food,4847,0,1
